"","firm","longitude","latitude","collected"
"28522","pizza_hut",-95.39487,35.95886,2011
"28523","pizza_hut",-98.60598,35.84988,2011
"28524","pizza_hut",-98.69426,35.52851,2011
"28525","pizza_hut",-96.49358,35.15086,2011
"28526","pizza_hut",-95.32036,34.91994,2011
"28527","pizza_hut",-97.74314,35.46425,2011
"28528","pizza_hut",-97.73757,35.50726,2011
"28529","pizza_hut",-123.07854,44.62882,2011
"28530","pizza_hut",-122.86771,45.47617,2011
"28531","pizza_hut",-122.79794,45.4903,2011
"28532","pizza_hut",-122.77363,45.47174,2011
"28533","pizza_hut",-123.27603,44.59212,2011
"28534","pizza_hut",-123.14576,44.04814,2011
"28535","pizza_hut",-123.12728,44.09352,2011
"28536","pizza_hut",-123.0909,44.02682,2011
"28537","pizza_hut",-123.08393,44.05004,2011
"28538","pizza_hut",-122.60298,45.37857,2011
"28539","pizza_hut",-122.42614,45.49819,2011
"28540","pizza_hut",-119.2905,45.84835,2011
"28541","pizza_hut",-122.99841,45.51905,2011
"28542","pizza_hut",-123.02645,44.98951,2011
"28543","pizza_hut",-122.79707,45.40641,2011
"28544","pizza_hut",-122.90717,44.53031,2011
"28545","pizza_hut",-123.18419,45.22625,2011
"28546","pizza_hut",-116.98237,44.02497,2011
"28547","pizza_hut",-122.59076,45.33703,2011
"28548","pizza_hut",-122.86751,45.54353,2011
"28549","pizza_hut",-122.782,45.5081,2011
"28550","pizza_hut",-122.72302,45.58225,2011
"28551","pizza_hut",-122.69775,45.46552,2011
"28552","pizza_hut",-122.68669,45.47095,2011
"28553","pizza_hut",-122.66779,45.57709,2011
"28554","pizza_hut",-122.64442,45.49915,2011
"28555","pizza_hut",-122.62669,45.53316,2011
"28556","pizza_hut",-122.57919,45.51826,2011
"28557","pizza_hut",-122.57907,45.46147,2011
"28558","pizza_hut",-122.57849,45.4976,2011
"28559","pizza_hut",-122.57832,45.55272,2011
"28560","pizza_hut",-122.5377,45.51078,2011
"28561","pizza_hut",-122.47699,45.52181,2011
"28562","pizza_hut",-123.05008,44.94726,2011
"28563","pizza_hut",-123.04388,44.90838,2011
"28564","pizza_hut",-122.98331,44.9651,2011
"28565","pizza_hut",-122.98328,44.96776,2011
"28566","pizza_hut",-123.92188,45.99059,2011
"28567","pizza_hut",-122.96718,44.0457,2011
"28568","pizza_hut",-123.84413,45.46772,2011
"28569","pizza_hut",-122.7714,45.3745,2011
"28570","pizza_hut",-122.76236,45.38072,2011
"28571","pizza_hut",-123.89754,46.16216,2011
"28572","pizza_hut",-122.83851,45.15158,2011
"28573","pizza_hut",-80.31072,40.64809,2011
"28574","pizza_hut",-80.28215,40.60664,2011
"28575","pizza_hut",-80.2704,40.57878,2011
"28576","pizza_hut",-75.54668,40.5691,2011
"28577","pizza_hut",-75.48924,40.60201,2011
"28578","pizza_hut",-75.45762,40.58313,2011
"28579","pizza_hut",-75.42211,40.62592,2011
"28580","pizza_hut",-79.9476,40.60004,2011
"28581","pizza_hut",-78.40224,40.53468,2011
"28582","pizza_hut",-78.40169,40.48266,2011
"28583","pizza_hut",-75.18507,40.17886,2011
"28584","pizza_hut",-75.52793,41.50739,2011
"28585","pizza_hut",-75.42788,39.86328,2011
"28586","pizza_hut",-75.4271,39.85722,2011
"28587","pizza_hut",-75.429014,39.8713286,2011
"28588","pizza_hut",-75.39508,40.14719,2011
"28589","pizza_hut",-80.22872,40.63295,2011
"28590","pizza_hut",-80.3752,40.77499,2011
"28591","pizza_hut",-78.51124,40.05123,2011
"28592","pizza_hut",-79.8448,40.13789,2011
"28593","pizza_hut",-77.75654,40.91463,2011
"28594","pizza_hut",-74.96375,40.1426,2011
"28595","pizza_hut",-74.94948,40.10187,2011
"28596","pizza_hut",-76.25285,41.04955,2011
"28597","pizza_hut",-80.03812,40.32832,2011
"28598","pizza_hut",-80.02583,40.33957,2011
"28599","pizza_hut",-75.36963,40.63068,2011
"28600","pizza_hut",-79.22925,40.44434,2011
"28601","pizza_hut",-76.43675,41.0048,2011
"28602","pizza_hut",-78.655477,41.957154,2011
"28603","pizza_hut",-78.23703,39.99928,2011
"28604","pizza_hut",-80.10368,40.36778,2011
"28605","pizza_hut",-74.87204,40.10256,2011
"28606","pizza_hut",-79.09845,41.17501,2011
"28607","pizza_hut",-79.88613,40.02134,2011
"28608","pizza_hut",-80.38808,40.3768,2011
"28609","pizza_hut",-77.56445,40.62637,2011
"28610","pizza_hut",-79.91902,40.84153,2011
"28611","pizza_hut",-79.90332,40.86124,2011
"28612","pizza_hut",-76.92573,40.22778,2011
"28613","pizza_hut",-76.91567,40.25682,2011
"28614","pizza_hut",-80.17508,40.26205,2011
"28615","pizza_hut",-80.08542,40.27991,2011
"28616","pizza_hut",-75.51485,41.56638,2011
"28617","pizza_hut",-77.1731,40.20033,2011
"28618","pizza_hut",-80.0825,40.39891,2011
"28619","pizza_hut",-75.48106,40.66452,2011
"28620","pizza_hut",-77.68333,39.93622,2011
"28621","pizza_hut",-77.65517,39.91669,2011
"28622","pizza_hut",-77.64445,39.93168,2011
"28623","pizza_hut",-79.8955,40.13685,2011
"28624","pizza_hut",-79.80231,40.54095,2011
"28625","pizza_hut",-79.93564,40.29398,2011
"28626","pizza_hut",-79.38595,41.22123,2011
"28627","pizza_hut",-75.69599,41.48797,2011
"28628","pizza_hut",-78.44004,41.03015,2011
"28629","pizza_hut",-78.39957,41.03605,2011
"28630","pizza_hut",-75.77083,39.99201,2011
"28631","pizza_hut",-75.45167,40.18578,2011
"28632","pizza_hut",-75.2841,39.90883,2011
"28633","pizza_hut",-76.49244,40.03176,2011
"28634","pizza_hut",-80.30346,41.60342,2011
"28635","pizza_hut",-79.59341,40.02498,2011
"28636","pizza_hut",-80.22311,40.50724,2011
"28637","pizza_hut",-80.22305,40.50659,2011
"28638","pizza_hut",-79.64158,41.92542,2011
"28639","pizza_hut",-80.10036,40.68197,2011
"28640","pizza_hut",-75.98292,41.34156,2011
"28641","pizza_hut",-80.46597,40.77607,2011
"28642","pizza_hut",-75.62264,41.47769,2011
"28643","pizza_hut",-76.82066,39.98302,2011
"28644","pizza_hut",-75.70105,40.00093,2011
"28645","pizza_hut",-75.1292,40.30536,2011
"28646","pizza_hut",-78.75667,41.12425,2011
"28647","pizza_hut",-78.44132,40.42125,2011
"28648","pizza_hut",-79.85977,40.38404,2011
"28649","pizza_hut",-75.18415,41.00674,2011
"28650","pizza_hut",-75.25103,40.68943,2011
"28651","pizza_hut",-75.23433,40.68637,2011
"28652","pizza_hut",-78.73488,40.48232,2011
"28653","pizza_hut",-80.13122,41.87325,2011
"28654","pizza_hut",-76.6087,40.16428,2011
"28655","pizza_hut",-75.50423,40.52953,2011
"28656","pizza_hut",-76.17681,40.19183,2011
"28657","pizza_hut",-80.18237,42.07259,2011
"28658","pizza_hut",-80.13356,42.10886,2011
"28659","pizza_hut",-80.09106,42.08003,2011
"28660","pizza_hut",-80.08506,42.09116,2011
"28661","pizza_hut",-80.08292,42.12624,2011
"28662","pizza_hut",-80.02225,42.11848,2011
"28663","pizza_hut",-80.00302,42.14634,2011
"28664","pizza_hut",-76.53972,40.79095,2011
"28665","pizza_hut",-75.63162,40.02762,2011
"28666","pizza_hut",-75.63092,40.02749,2011
"28667","pizza_hut",-74.85264,40.17199,2011
"28668","pizza_hut",-79.56605,39.80703,2011
"28669","pizza_hut",-75.00477,40.14513,2011
"28670","pizza_hut",-75.21442,40.112,2011
"28671","pizza_hut",-75.21289,40.10358,2011
"28672","pizza_hut",-75.62788,40.58411,2011
"28673","pizza_hut",-79.83258,41.40385,2011
"28674","pizza_hut",-77.24118,39.83315,2011
"28675","pizza_hut",-75.61722,40.32346,2011
"28676","pizza_hut",-80.30328,42.00901,2011
"28677","pizza_hut",-77.73215,39.78911,2011
"28678","pizza_hut",-79.58772,40.30501,2011
"28679","pizza_hut",-79.55447,40.27669,2011
"28680","pizza_hut",-79.50031,40.30282,2011
"28681","pizza_hut",-80.36282,41.4119,2011
"28682","pizza_hut",-80.09541,41.16242,2011
"28683","pizza_hut",-76.0034,40.55745,2011
"28684","pizza_hut",-76.99757,39.82365,2011
"28685","pizza_hut",-76.99292,39.81565,2011
"28686","pizza_hut",-76.96154,39.7784,2011
"28687","pizza_hut",-80.13737,40.80343,2011
"28688","pizza_hut",-76.89961,40.32772,2011
"28689","pizza_hut",-76.85627,40.31496,2011
"28690","pizza_hut",-76.83324,40.25452,2011
"28691","pizza_hut",-76.82452,40.27816,2011
"28692","pizza_hut",-76.80802,40.25808,2011
"28693","pizza_hut",-76.80398,40.30605,2011
"28694","pizza_hut",-76.71697,40.35203,2011
"28695","pizza_hut",-79.65159,40.35518,2011
"28696","pizza_hut",-75.31854,39.97267,2011
"28697","pizza_hut",-76.00719,40.96935,2011
"28698","pizza_hut",-80.45107,41.22778,2011
"28699","pizza_hut",-75.26402,41.57426,2011
"28700","pizza_hut",-75.24082,41.55667,2011
"28701","pizza_hut",-76.6892,40.26799,2011
"28702","pizza_hut",-78.015,40.47974,2011
"28703","pizza_hut",-79.19511,40.59989,2011
"28704","pizza_hut",-79.15358,40.61756,2011
"28705","pizza_hut",-79.74197,40.33242,2011
"28706","pizza_hut",-79.69607,40.32219,2011
"28707","pizza_hut",-75.12593,40.09736,2011
"28708","pizza_hut",-78.9557,40.32394,2011
"28709","pizza_hut",-78.91835,40.32726,2011
"28710","pizza_hut",-78.8632,40.28126,2011
"28711","pizza_hut",-75.72736,39.84338,2011
"28712","pizza_hut",-75.36599,40.09395,2011
"28713","pizza_hut",-75.89513,41.2592,2011
"28714","pizza_hut",-79.54402,40.81326,2011
"28715","pizza_hut",-76.39015,40.04029,2011
"28716","pizza_hut",-76.35698,40.03846,2011
"28717","pizza_hut",-76.33315,40.07103,2011
"28718","pizza_hut",-76.31915,40.03213,2011
"28719","pizza_hut",-76.2951,40.07605,2011
"28720","pizza_hut",-76.26729,40.03867,2011
"28721","pizza_hut",-76.2191,40.02687,2011
"28722","pizza_hut",-74.86942,40.18545,2011
"28723","pizza_hut",-75.29372,40.24737,2011
"28724","pizza_hut",-75.26941,40.25585,2011
"28725","pizza_hut",-75.27402,39.9378,2011
"28726","pizza_hut",-79.3109,40.28352,2011
"28727","pizza_hut",-76.48341,40.33609,2011
"28728","pizza_hut",-76.39786,40.3425,2011
"28729","pizza_hut",-79.60384,40.60675,2011
"28730","pizza_hut",-75.71198,40.82257,2011
"28731","pizza_hut",-76.89275,40.96906,2011
"28732","pizza_hut",-80.0284,40.29082,2011
"28733","pizza_hut",-76.3034,40.13789,2011
"28734","pizza_hut",-79.73808,40.58999,2011
"28735","pizza_hut",-77.080017,41.81186,2011
"28736","pizza_hut",-79.9121,39.85288,2011
"28737","pizza_hut",-80.10432,40.47987,2011
"28738","pizza_hut",-79.86305,40.35167,2011
"28739","pizza_hut",-79.85902,40.34855,2011
"28740","pizza_hut",-79.81131,40.3355,2011
"28741","pizza_hut",-80.16093,41.62289,2011
"28742","pizza_hut",-80.16093,41.6219,2011
"28743","pizza_hut",-77.02846,40.24879,2011
"28744","pizza_hut",-76.99619,40.21463,2011
"28745","pizza_hut",-76.97044,40.23707,2011
"28746","pizza_hut",-76.77136,40.20219,2011
"28747","pizza_hut",-77.47449,41.11822,2011
"28748","pizza_hut",-79.77704,40.43735,2011
"28749","pizza_hut",-79.75079,40.43413,2011
"28750","pizza_hut",-75.23881,40.23636,2011
"28751","pizza_hut",-75.24788,40.25459,2011
"28752","pizza_hut",-75.89689,40.15371,2011
"28753","pizza_hut",-79.5545,40.12304,2011
"28754","pizza_hut",-79.54751,40.14589,2011
"28755","pizza_hut",-75.35966,41.1267,2011
"28756","pizza_hut",-79.90482,40.38227,2011
"28757","pizza_hut",-79.67743,40.42605,2011
"28758","pizza_hut",-79.7102,40.64262,2011
"28759","pizza_hut",-75.30972,40.73321,2011
"28760","pizza_hut",-80.34749,41.00383,2011
"28761","pizza_hut",-76.87795,40.21355,2011
"28762","pizza_hut",-76.11137,40.09497,2011
"28763","pizza_hut",-79.61021,40.22013,2011
"28764","pizza_hut",-74.94069,40.22988,2011
"28765","pizza_hut",-75.38683,40.13994,2011
"28766","pizza_hut",-75.32907,40.13209,2011
"28767","pizza_hut",-79.81973,40.3825,2011
"28768","pizza_hut",-75.49876,40.6899,2011
"28769","pizza_hut",-79.70802,41.44048,2011
"28770","pizza_hut",-75.97955,39.78375,2011
"28771","pizza_hut",-79.42583,41.19487,2011
"28772","pizza_hut",-76.56895,40.32023,2011
"28773","pizza_hut",-75.48451,40.04246,2011
"28774","pizza_hut",-75.24033,39.90275,2011
"28775","pizza_hut",-75.22595,40.04187,2011
"28776","pizza_hut",-75.16541,40.05808,2011
"28777","pizza_hut",-75.16532,39.95378,2011
"28778","pizza_hut",-75.14998,39.91369,2011
"28779","pizza_hut",-75.14192,40.05374,2011
"28780","pizza_hut",-75.12039,39.97554,2011
"28781","pizza_hut",-75.11954,39.97729,2011
"28782","pizza_hut",-75.1086,40.0369,2011
"28783","pizza_hut",-75.09893,39.99223,2011
"28784","pizza_hut",-75.09695,40.01876,2011
"28785","pizza_hut",-75.07066,40.04628,2011
"28786","pizza_hut",-75.05421,40.03093,2011
"28787","pizza_hut",-75.0323,40.09214,2011
"28788","pizza_hut",-75.02695,40.04169,2011
"28789","pizza_hut",-75.00401,40.0555,2011
"28790","pizza_hut",-74.96202,40.08141,2011
"28791","pizza_hut",-78.23396,40.90437,2011
"28792","pizza_hut",-75.53062,40.13038,2011
"28793","pizza_hut",-80.06631,40.39441,2011
"28794","pizza_hut",-80.05518,40.49521,2011
"28795","pizza_hut",-80.05202,40.4272,2011
"28796","pizza_hut",-80.03309,40.5172,2011
"28797","pizza_hut",-80.03133,40.36953,2011
"28798","pizza_hut",-80.014,40.54362,2011
"28799","pizza_hut",-80.00713,40.45642,2011
"28800","pizza_hut",-80.00423,40.51579,2011
"28801","pizza_hut",-80.00077,40.43993,2011
"28802","pizza_hut",-79.98675,40.39216,2011
"28803","pizza_hut",-79.98454,40.39333,2011
"28804","pizza_hut",-79.98413,40.36382,2011
"28805","pizza_hut",-79.98125,40.34024,2011
"28806","pizza_hut",-79.97747,40.42848,2011
"28807","pizza_hut",-79.9511,40.33769,2011
"28808","pizza_hut",-79.94964,40.45392,2011
"28809","pizza_hut",-79.94623,40.50958,2011
"28810","pizza_hut",-79.9381,40.42705,2011
"28811","pizza_hut",-79.92906,40.45992,2011
"28812","pizza_hut",-79.90764,40.36377,2011
"28813","pizza_hut",-79.84845,40.41676,2011
"28814","pizza_hut",-79.84344,40.46022,2011
"28815","pizza_hut",-79.78741,40.47734,2011
"28816","pizza_hut",-75.65635,40.2336,2011
"28817","pizza_hut",-75.62509,40.26774,2011
"28818","pizza_hut",-76.23515,40.6729,2011
"28819","pizza_hut",-76.19275,40.68528,2011
"28820","pizza_hut",-75.29174,39.93141,2011
"28821","pizza_hut",-78.96783,40.94595,2011
"28822","pizza_hut",-75.35332,40.43507,2011
"28823","pizza_hut",-76.00399,40.32577,2011
"28824","pizza_hut",-75.9791,40.33984,2011
"28825","pizza_hut",-75.96393,40.30532,2011
"28826","pizza_hut",-75.9343,40.38482,2011
"28827","pizza_hut",-75.92715,40.37477,2011
"28828","pizza_hut",-75.87951,40.32748,2011
"28829","pizza_hut",-75.86496,40.30948,2011
"28830","pizza_hut",-75.01582,40.20773,2011
"28831","pizza_hut",-80.27093,40.69824,2011
"28832","pizza_hut",-75.67801,41.40576,2011
"28833","pizza_hut",-75.63387,41.41853,2011
"28834","pizza_hut",-76.83472,40.83553,2011
"28835","pizza_hut",-80.06437,40.68407,2011
"28836","pizza_hut",-77.53436,40.04331,2011
"28837","pizza_hut",-76.67786,39.75449,2011
"28838","pizza_hut",-79.07871,40.01286,2011
"28839","pizza_hut",-79.07743,40.02224,2011
"28840","pizza_hut",-75.31087,40.31504,2011
"28841","pizza_hut",-76.530577,41.996541,2011
"28842","pizza_hut",-78.56039,41.40724,2011
"28843","pizza_hut",-77.85585,40.7859,2011
"28844","pizza_hut",-77.80746,40.82757,2011
"28845","pizza_hut",-75.21799,40.98911,2011
"28846","pizza_hut",-79.669,41.62741,2011
"28847","pizza_hut",-75.96699,41.57465,2011
"28848","pizza_hut",-78.2527,40.6643,2011
"28849","pizza_hut",-79.84534,41.90094,2011
"28850","pizza_hut",-79.74059,39.90699,2011
"28851","pizza_hut",-79.73701,39.88687,2011
"28852","pizza_hut",-79.70934,39.91402,2011
"28853","pizza_hut",-75.25818,39.95594,2011
"28854","pizza_hut",-75.25776,39.9572,2011
"28855","pizza_hut",-79.84332,40.50049,2011
"28856","pizza_hut",-79.81548,40.49308,2011
"28857","pizza_hut",-75.59451,40.76114,2011
"28858","pizza_hut",-75.07047,40.19021,2011
"28859","pizza_hut",-79.14127,41.844072,2011
"28860","pizza_hut",-75.13293,40.25195,2011
"28861","pizza_hut",-80.27172,40.16564,2011
"28862","pizza_hut",-80.23514,40.18078,2011
"28863","pizza_hut",-77.57278,39.75273,2011
"28864","pizza_hut",-80.16748,39.89615,2011
"28865","pizza_hut",-77.29758,41.75233,2011
"28866","pizza_hut",-77.29755,41.75111,2011
"28867","pizza_hut",-75.5947,39.964,2011
"28868","pizza_hut",-75.59211,39.94456,2011
"28869","pizza_hut",-80.05455,40.61366,2011
"28870","pizza_hut",-75.48576,40.63137,2011
"28871","pizza_hut",-75.92059,41.23314,2011
"28872","pizza_hut",-75.84076,41.25039,2011
"28873","pizza_hut",-77.00699,41.24128,2011
"28874","pizza_hut",-77.00504,41.24341,2011
"28875","pizza_hut",-76.96973,41.24998,2011
"28876","pizza_hut",-75.11542,40.14864,2011
"28877","pizza_hut",-78.83158,40.23424,2011
"28878","pizza_hut",-75.35447,39.87053,2011
"28879","pizza_hut",-76.75784,39.97884,2011
"28880","pizza_hut",-76.70515,39.96068,2011
"28881","pizza_hut",-76.68569,39.92522,2011
"28882","pizza_hut",-76.68117,39.97718,2011
"28883","pizza_hut",-76.68101,39.95832,2011
"28884","pizza_hut",-71.45327,41.7711,2011
"28885","pizza_hut",-71.31803,41.51048,2011
"28886","pizza_hut",-71.30045,41.50034,2011
"28887","pizza_hut",-71.45733,41.61283,2011
"28888","pizza_hut",-71.45634,41.86246,2011
"28889","pizza_hut",-71.52402,41.8704,2011
"28890","pizza_hut",-71.5014,41.69582,2011
"28891","pizza_hut",-71.40637,41.74557,2011
"28892","pizza_hut",-71.40502,41.76725,2011
"28893","pizza_hut",-71.81939,41.36843,2011
"28894","pizza_hut",-71.4746,42.01553,2011
"28895","pizza_hut",-82.38223,34.1638,2011
"28896","pizza_hut",-81.7412,33.56518,2011
"28897","pizza_hut",-81.72432,33.53352,2011
"28898","pizza_hut",-81.71964,33.52338,2011
"28899","pizza_hut",-82.66832,34.54235,2011
"28900","pizza_hut",-82.60222,34.62771,2011
"28901","pizza_hut",-81.03383,33.3007,2011
"28902","pizza_hut",-81.40013,33.24044,2011
"28903","pizza_hut",-81.53563,33.90825,2011
"28904","pizza_hut",-80.71943,32.44121,2011
"28905","pizza_hut",-79.71468,34.60672,2011
"28906","pizza_hut",-79.66643,34.617,2011
"28907","pizza_hut",-80.27756,34.19772,2011
"28908","pizza_hut",-80.25396,34.21434,2011
"28909","pizza_hut",-80.58968,34.24765,2011
"28910","pizza_hut",-81.08006,33.9548,2011
"28911","pizza_hut",-81.06979,33.97976,2011
"28912","pizza_hut",-81.35656,34.16715,2011
"28913","pizza_hut",-80.0461,32.83445,2011
"28914","pizza_hut",-80.03949,32.93829,2011
"28915","pizza_hut",-80.01411,32.80383,2011
"28916","pizza_hut",-80.00785,32.90039,2011
"28917","pizza_hut",-80.00043,32.78469,2011
"28918","pizza_hut",-79.96822,32.73496,2011
"28919","pizza_hut",-79.95341,32.78743,2011
"28920","pizza_hut",-80.020422,32.787798,2011
"28921","pizza_hut",-79.90172,34.69072,2011
"28922","pizza_hut",-81.19096,34.70135,2011
"28923","pizza_hut",-82.83506,34.69123,2011
"28924","pizza_hut",-81.08507,35.119,2011
"28925","pizza_hut",-81.04189,35.10983,2011
"28926","pizza_hut",-81.12444,34.04516,2011
"28927","pizza_hut",-81.08986,34.03607,2011
"28928","pizza_hut",-81.04781,34.06182,2011
"28929","pizza_hut",-81.03026,33.99341,2011
"28930","pizza_hut",-80.98477,34.01381,2011
"28931","pizza_hut",-80.97066,34.01999,2011
"28932","pizza_hut",-80.96884,34.05754,2011
"28933","pizza_hut",-80.95959,34.06254,2011
"28934","pizza_hut",-80.94788,33.96983,2011
"28935","pizza_hut",-80.92709,34.09031,2011
"28936","pizza_hut",-80.91178,34.15208,2011
"28937","pizza_hut",-80.91032,34.1025,2011
"28938","pizza_hut",-80.90665,34.07045,2011
"28939","pizza_hut",-79.85934,34.28563,2011
"28940","pizza_hut",-79.36241,34.42816,2011
"28941","pizza_hut",-82.57655,34.82414,2011
"28942","pizza_hut",-81.91148,33.77088,2011
"28943","pizza_hut",-79.82721,34.18868,2011
"28944","pizza_hut",-79.80215,34.17192,2011
"28945","pizza_hut",-79.7964,34.22747,2011
"28946","pizza_hut",-79.76628,34.17515,2011
"28947","pizza_hut",-79.68491,34.19645,2011
"28948","pizza_hut",-80.97124,35.03391,2011
"28949","pizza_hut",-81.66578,35.09402,2011
"28950","pizza_hut",-79.27666,33.36923,2011
"28951","pizza_hut",-80.0419,33.00245,2011
"28952","pizza_hut",-80.0388,32.99791,2011
"28953","pizza_hut",-82.48644,34.78999,2011
"28954","pizza_hut",-82.4352,34.87153,2011
"28955","pizza_hut",-82.40466,34.89117,2011
"28956","pizza_hut",-82.3797,34.80717,2011
"28957","pizza_hut",-82.35743,34.86396,2011
"28958","pizza_hut",-82.34381,34.86414,2011
"28959","pizza_hut",-82.25742,34.82018,2011
"28960","pizza_hut",-82.20277,34.19381,2011
"28961","pizza_hut",-82.19647,34.20366,2011
"28962","pizza_hut",-82.16363,34.18775,2011
"28963","pizza_hut",-82.2908,34.89241,2011
"28964","pizza_hut",-82.23476,34.94897,2011
"28965","pizza_hut",-81.1172,32.87414,2011
"28966","pizza_hut",-80.07323,34.37379,2011
"28967","pizza_hut",-80.69929,32.21441,2011
"28968","pizza_hut",-82.07562,35.03773,2011
"28969","pizza_hut",-81.18456,34.08733,2011
"28970","pizza_hut",-80.07956,32.71982,2011
"28971","pizza_hut",-79.83475,33.66769,2011
"28972","pizza_hut",-79.76005,33.87675,2011
"28973","pizza_hut",-80.79018,34.73489,2011
"28974","pizza_hut",-82.17857,35.17776,2011
"28975","pizza_hut",-82.03408,34.51507,2011
"28976","pizza_hut",-81.98328,34.49311,2011
"28977","pizza_hut",-81.25001,33.98478,2011
"28978","pizza_hut",-81.2376,33.98869,2011
"28979","pizza_hut",-80.67805,34.22628,2011
"28980","pizza_hut",-82.12589,34.95853,2011
"28981","pizza_hut",-80.21429,33.69023,2011
"28982","pizza_hut",-79.3698,34.18282,2011
"28983","pizza_hut",-82.3155,34.77644,2011
"28984","pizza_hut",-79.98843,33.20328,2011
"28985","pizza_hut",-79.86517,32.8124,2011
"28986","pizza_hut",-79.85455,32.84238,2011
"28987","pizza_hut",-79.81882,32.83972,2011
"28988","pizza_hut",-79.2595,34.19933,2011
"28989","pizza_hut",-79.00101,33.68301,2011
"28990","pizza_hut",-78.8189,33.74693,2011
"28991","pizza_hut",-78.967329,33.758599,2011
"28992","pizza_hut",-81.59775,34.28471,2011
"28993","pizza_hut",-81.59546,34.28272,2011
"28994","pizza_hut",-81.95666,33.51905,2011
"28995","pizza_hut",-81.9537,33.4912,2011
"28996","pizza_hut",-80.10211,32.91836,2011
"28997","pizza_hut",-80.01057,32.85393,2011
"28998","pizza_hut",-81.12135,33.44865,2011
"28999","pizza_hut",-80.85426,33.50931,2011
"29000","pizza_hut",-80.39683,34.78592,2011
"29001","pizza_hut",-82.46615,34.6432,2011
"29002","pizza_hut",-81.06158,34.9519,2011
"29003","pizza_hut",-80.99319,34.96899,2011
"29004","pizza_hut",-81.77154,34.00925,2011
"29005","pizza_hut",-80.50971,33.47444,2011
"29006","pizza_hut",-80.46557,33.48254,2011
"29007","pizza_hut",-82.98922,34.69036,2011
"29008","pizza_hut",-82.98188,34.69291,2011
"29009","pizza_hut",-82.25788,34.71812,2011
"29010","pizza_hut",-81.98969,34.93443,2011
"29011","pizza_hut",-81.9684,34.98125,2011
"29012","pizza_hut",-81.96125,35.0174,2011
"29013","pizza_hut",-81.89931,34.96414,2011
"29014","pizza_hut",-80.5973,33.19482,2011
"29015","pizza_hut",-80.18682,32.99564,2011
"29016","pizza_hut",-80.16935,33.02769,2011
"29017","pizza_hut",-80.16666,32.95249,2011
"29018","pizza_hut",-80.13583,33.04096,2011
"29019","pizza_hut",-80.48838,33.98239,2011
"29020","pizza_hut",-80.37428,33.92135,2011
"29021","pizza_hut",-82.31638,34.91742,2011
"29022","pizza_hut",-81.64036,34.71505,2011
"29023","pizza_hut",-81.63163,34.71617,2011
"29024","pizza_hut",-80.66669,32.90514,2011
"29025","pizza_hut",-81.15128,33.93919,2011
"29026","pizza_hut",-81.11623,34.00463,2011
"29027","pizza_hut",-81.10083,34.36974,2011
"29028","pizza_hut",-82.0296,34.73441,2011
"29029","pizza_hut",-98.442704,45.459322,2011
"29030","pizza_hut",-103.070432,44.119986,2011
"29031","pizza_hut",-96.79812,44.31148,2011
"29032","pizza_hut",-103.655509,43.741355,2011
"29033","pizza_hut",-103.461044,43.420775,2011
"29034","pizza_hut",-98.21436,44.34733,2011
"29035","pizza_hut",-97.13017,44.00753,2011
"29036","pizza_hut",-97.999846,43.702366,2011
"29037","pizza_hut",-100.348494,44.363609,2011
"29038","pizza_hut",-102.937953,43.628455,2011
"29039","pizza_hut",-103.232539,44.066373,2011
"29040","pizza_hut",-103.262451,44.08229,2011
"29041","pizza_hut",-103.1928,44.067637,2011
"29042","pizza_hut",-96.75851,43.54381,2011
"29043","pizza_hut",-96.69088,43.54679,2011
"29044","pizza_hut",-96.77862,43.51491,2011
"29045","pizza_hut",-96.67114,43.52919,2011
"29046","pizza_hut",-97.0429,45.66028,2011
"29047","pizza_hut",-103.527579,44.417793,2011
"29048","pizza_hut",-103.353223,44.198169,2011
"29049","pizza_hut",-96.91862,42.78677,2011
"29050","pizza_hut",-97.10432,44.89026,2011
"29051","pizza_hut",-97.39713,42.88905,2011
"29052","pizza_hut",-83.9742,35.75901,2011
"29053","pizza_hut",-86.68166,36.06891,2011
"29054","pizza_hut",-86.65192,36.04848,2011
"29055","pizza_hut",-86.63578,36.07146,2011
"29056","pizza_hut",-86.84992,34.99329,2011
"29057","pizza_hut",-89.76477,35.20431,2011
"29058","pizza_hut",-87.05103,36.29451,2011
"29059","pizza_hut",-87.04932,36.29669,2011
"29060","pizza_hut",-89.781798,35.44714,2011
"29061","pizza_hut",-86.79211,36.02691,2011
"29062","pizza_hut",-82.232864,36.54134,2011
"29063","pizza_hut",-82.2187,36.593033,2011
"29064","pizza_hut",-88.11069,36.05825,2011
"29065","pizza_hut",-85.95451,36.26244,2011
"29066","pizza_hut",-87.4369,35.81965,2011
"29067","pizza_hut",-85.32748,35.09968,2011
"29068","pizza_hut",-85.32378,35.01517,2011
"29069","pizza_hut",-85.29047,34.99368,2011
"29070","pizza_hut",-85.28927,35.06927,2011
"29071","pizza_hut",-85.28685,35.12265,2011
"29072","pizza_hut",-85.23966,35.01879,2011
"29073","pizza_hut",-85.23716,34.99562,2011
"29074","pizza_hut",-85.18261,35.09198,2011
"29075","pizza_hut",-85.15305,35.00896,2011
"29076","pizza_hut",-87.41399,36.58894,2011
"29077","pizza_hut",-87.40768,36.57573,2011
"29078","pizza_hut",-87.36679,36.51257,2011
"29079","pizza_hut",-87.33041,36.55464,2011
"29080","pizza_hut",-87.32199,36.55574,2011
